filename,volume,date,prob_topic_id_0,prob_topic_id_1,prob_topic_id_2,prob_topic_id_3,prob_topic_id_4,prob_topic_id_5,prob_topic_id_6,prob_topic_id_7,prob_topic_id_8,prob_topic_id_9,prob_topic_id_10,prob_topic_id_11,prob_topic_id_12,prob_topic_id_13,prob_topic_id_14,prob_topic_id_15,prob_topic_id_16,prob_topic_id_17,prob_topic_id_18,prob_topic_id_19,prob_topic_id_20,prob_topic_id_21,prob_topic_id_22,prob_topic_id_23,prob_topic_id_24,prob_topic_id_25,prob_topic_id_26,prob_topic_id_27,prob_topic_id_28,prob_topic_id_29,prob_topic_id_30,prob_topic_id_31
Vol.15_2016年7月19日 配信.txt,15,2016年7月19日,2.020038784750892e-05,2.020038784750684e-05,2.0200387847509378e-05,2.0200387847510384e-05,2.0200387847509988e-05,2.020038784750701e-05,0.6764411571868124,2.020038784750929e-05,2.0200387847508873e-05,2.0200387847508944e-05,2.020038784750684e-05,2.0200387847509066e-05,2.0200387847510008e-05,0.3193605278846655,2.0200387847510825e-05,2.0200387847509903e-05,2.020038784750684e-05,2.020038784750684e-05,2.0200387847509405e-05,2.0200387847509205e-05,2.0200387847507894e-05,2.0200387847506976e-05,2.020038784750684e-05,2.0200387847509137e-05,2.020038784750684e-05,0.00361250368094444,2.020038784750995e-05,2.020038784751079e-05,2.0200387847511224e-05,2.02003878475086e-05,2.020038784751e-05,2.020038784750972e-05
Vol.16_2016年7月26日 配信.txt,16,2016年7月26日,1.324713861808175e-05,1.3247138618079712e-05,1.3247138618081825e-05,1.3247138618082125e-05,1.3247138618081828e-05,1.3247138618079848e-05,1.3247138618082996e-05,1.324713861808219e-05,1.3247138618081025e-05,1.3247138618081722e-05,1.3247138618079712e-05,1.3247138618081557e-05,0.7395790524730519,0.11516832840260334,1.3247138618082333e-05,0.001602505576487626,1.3247138618079712e-05,1.3247138618079712e-05,1.3247138618082157e-05,1.3247138618081362e-05,1.3247138618081346e-05,1.3247138618079889e-05,1.3247138618079712e-05,1.3247138618081657e-05,1.3247138618079712e-05,1.324713861808043e-05,1.3247138618082066e-05,1.3247138618082376e-05,0.0053220745919933445,1.3247138618080924e-05,1.3247138618082425e-05,0.1379703662131756
Vol.17_2016年8月2日 配信.txt,17,2016年8月2日,2.1492434663018283e-05,2.149243466301513e-05,2.149243466301721e-05,2.1492434663018757e-05,2.1492434663018706e-05,2.1492434663015223e-05,2.1492434663017764e-05,2.1492434663018815e-05,2.1492434663018435e-05,2.1492434663018134e-05,2.149243466301513e-05,2.149243466301811e-05,2.1492434663019174e-05,2.1492434663020214e-05,2.1492434663018706e-05,2.1492434663019614e-05,2.149243466301513e-05,2.149243466301513e-05,2.1492434663018533e-05,2.1492434663017575e-05,2.1492434663016907e-05,2.1492434663015843e-05,2.149243466301513e-05,2.149243466301762e-05,2.149243466301513e-05,2.149243466301659e-05,2.1492434663018967e-05,2.1492434663018232e-05,2.1492434663018225e-05,2.1492434663016514e-05,2.1492434663018557e-05,0.9993337345254465
vol.18_.txt,18,,2.0371577574986e-05,2.037157757498313e-05,2.037157757498637e-05,2.0371577574986612e-05,2.0371577574986626e-05,2.037157757498351e-05,2.0371577574985684e-05,2.037157757498628e-05,2.0371577574986273e-05,2.0371577574985972e-05,2.037157757498313e-05,2.037157757498598e-05,2.037157757498699e-05,2.037157757498918e-05,2.0371577574986687e-05,2.0371577574987056e-05,2.037157757498313e-05,2.037157757498313e-05,2.037157757498641e-05,2.0371577574985647e-05,2.03715775749853e-05,2.0371577574983888e-05,2.037157757498313e-05,2.0371577574984735e-05,2.037157757498313e-05,2.037157757498409e-05,2.037157757498647e-05,2.0371577574986995e-05,2.037157757498632e-05,2.037157757498529e-05,2.037157757498681e-05,0.9993684810951755
Vol.19_2016年8月16日 配信.txt,19,2016年8月16日,1.999360204738411e-05,1.9993602047382406e-05,1.999360204738404e-05,1.9993602047385784e-05,1.999360204738513e-05,1.9993602047382484e-05,1.9993602047385666e-05,1.9993602047385317e-05,1.999360204738461e-05,1.9993602047384734e-05,1.9993602047382406e-05,1.9993602047384524e-05,1.9993602047385303e-05,0.9993801983365311,1.999360204738605e-05,1.9993602047386123e-05,1.9993602047382406e-05,1.9993602047382406e-05,1.999360204738506e-05,1.9993602047384673e-05,1.9993602047383758e-05,1.9993602047382508e-05,1.9993602047382406e-05,1.999360204738888e-05,1.9993602047382406e-05,1.999360204738346e-05,1.9993602047384873e-05,1.9993602047385723e-05,1.9993602047419476e-05,1.9993602047385174e-05,1.9993602047386177e-05,1.999360204738604e-05
Vol.20_2016年8月23日 配信.txt,20,2016年8月23日,1.930203829528449e-05,1.9302038295281662e-05,1.9302038295286714e-05,1.930203829528361e-05,1.9302038295285328e-05,1.93020382952829e-05,1.9302038295284264e-05,1.9302038295284782e-05,1.9302038295283678e-05,1.9302038295283935e-05,1.9302038295281662e-05,1.930203829528475e-05,1.9302038295286073e-05,0.026037503350631413,1.930203829528508e-05,0.07921084119742633,1.9302038295281662e-05,1.9302038295281662e-05,1.9302038295284765e-05,0.07765117969803809,1.930203829528386e-05,1.9302038295282865e-05,1.9302038295281662e-05,1.9302038295284562e-05,1.9302038295281662e-05,1.9302038295285148e-05,1.930203829528526e-05,1.930203829528478e-05,1.9302038295284813e-05,1.930203829528436e-05,1.930203829528536e-05,0.8165600186816363
Vol.21_2016年9月6日 配信.txt,21,2016年9月6日,3.487723214290208e-05,3.4877232142895264e-05,3.48772321429006e-05,3.487723214290177e-05,3.487723214290085e-05,3.487723214289544e-05,3.48772321429023e-05,3.487723214289991e-05,3.4877232142900916e-05,3.48772321429004e-05,3.4877232142895264e-05,3.4877232142901925e-05,3.487723214290294e-05,0.13870568486629564,3.487723214290165e-05,3.487723214290288e-05,3.4877232142895264e-05,3.4877232142895264e-05,3.487723214290103e-05,3.4877232142899947e-05,3.487723214290325e-05,3.487723214289719e-05,3.4877232142895264e-05,3.487723214289846e-05,3.4877232142895264e-05,3.487723214289895e-05,3.487723214290233e-05,3.4877232142901315e-05,3.487723214290174e-05,3.4877232142898917e-05,0.8602479981694174,3.4877232142902576e-05
Vol.22_2016年9月13日 配信.txt,22,2016年9月13日,1.6091658084467995e-05,1.6091658084465836e-05,1.609165808446797e-05,1.6091658084468594e-05,1.6091658084467927e-05,1.609165808446599e-05,1.609165808446882e-05,1.60916580844679e-05,1.609165808446796e-05,1.6091658084468042e-05,1.6091658084465836e-05,1.609165808446815e-05,1.609165808446911e-05,0.12336808088543665,1.6091658084468316e-05,1.6091658084469353e-05,1.6091658084465836e-05,1.6091658084465836e-05,1.6091658084467927e-05,1.6091658084468e-05,1.609165808446825e-05,1.6091658084466294e-05,1.6091658084465836e-05,1.60916580844674e-05,1.6091658084465836e-05,1.6091658084467073e-05,1.609165808446832e-05,1.6091658084468106e-05,1.6091658084468313e-05,1.6091658084467574e-05,0.8761491693720294,1.6091658084468584e-05
Vol.23_2016年9月20日 配信.txt,23,2016年9月20日,1.1192693409751371e-05,1.1192693409750335e-05,1.119269340975169e-05,1.1192693409751632e-05,1.1192693409751739e-05,1.1192693409750584e-05,1.119269340975143e-05,1.1192693409751671e-05,1.1192693409751265e-05,1.1192693409751593e-05,1.1192693409750335e-05,1.1192693409751546e-05,1.119269340975203e-05,1.1192693409781792e-05,1.1192693409752012e-05,1.1192693409752105e-05,1.1192693409750335e-05,1.1192693409750335e-05,1.1192693409751771e-05,1.1192693409751553e-05,1.1192693409750944e-05,1.119269340975052e-05,1.1192693409750335e-05,1.1192693409751647e-05,1.1192693409750335e-05,1.1192693409750692e-05,1.1192693409751844e-05,1.119269340975198e-05,1.119269340975183e-05,1.1192693409751051e-05,0.9996530265042978,1.1192693409751978e-05
Vol.24_2016年9月27日 配信.txt,24,2016年9月27日,1.4602803738353531e-05,1.460280373835169e-05,1.4602803738353252e-05,1.4602803738355046e-05,1.4602803738353755e-05,1.460280373835196e-05,1.4602803738353389e-05,1.4602803738353768e-05,1.4602803738353868e-05,1.4602803738354971e-05,1.460280373835169e-05,1.4602803738353589e-05,1.4602803738354322e-05,1.4602803738354553e-05,1.4602803738354017e-05,0.09397801166151967,1.460280373835169e-05,1.460280373835169e-05,1.4602803738354487e-05,1.4602803738353553e-05,1.4602803738352598e-05,1.4602803738352066e-05,1.460280373835169e-05,1.4602803738353216e-05,1.460280373835169e-05,1.4602803738353314e-05,1.4602803738353699e-05,1.4602803738354377e-05,1.4602803738353524e-05,1.4602803738352642e-05,0.9055839042263297,1.4602803738354458e-05
Vol.25_2016年10月4日 配信.txt,25,2016年10月4日,1.3784737538607717e-05,1.3784737538605994e-05,1.3784737538608161e-05,1.378473753860791e-05,1.3784737538612364e-05,1.3784737538606032e-05,1.3784737538607372e-05,1.378473753860778e-05,1.3784737538607372e-05,1.37847375386081e-05,1.3784737538605994e-05,1.3784737538607656e-05,1.3784737538608017e-05,1.3784737538608095e-05,1.3784737538608176e-05,1.3784737538607826e-05,1.3784737538605994e-05,1.3784737538605994e-05,1.378473753860781e-05,1.3784737538608092e-05,1.378473753860736e-05,1.378473753860684e-05,1.3784737538605994e-05,1.3784737538607099e-05,1.3784737538605994e-05,1.3784737538606548e-05,1.3784737538607993e-05,1.3784737538607656e-05,1.3784737538607826e-05,1.3784737538607497e-05,0.9995726731363033,1.3784737538608097e-05
Vol.26_2016年10月11日 配信.txt,26,2016年10月11日,1.2293469708903456e-05,1.2293469708901794e-05,1.2293469708903819e-05,1.2293469708904881e-05,1.2293469837075159e-05,1.2293469708901903e-05,1.2293469708903446e-05,1.2293469708903614e-05,1.2293469708903143e-05,1.2293469708903424e-05,1.2293469708901794e-05,1.2293469708904447e-05,1.2293469708903983e-05,1.2293469708904442e-05,1.2293469708904425e-05,1.2293469708904232e-05,1.2293469708901794e-05,1.2293469708901794e-05,1.2293469708903648e-05,1.2293469708903893e-05,1.2293469708903116e-05,1.2293469708902416e-05,1.2293469708901794e-05,1.2293469708903438e-05,1.2293469708901794e-05,1.2293469708903214e-05,1.2293469708904402e-05,1.2293469708904707e-05,1.2293469708904064e-05,1.2293469708903009e-05,0.9996189024388957,1.2293469708904161e-05
Vol.27_2016年10月18日 配信.txt,27,2016年10月18日,1.281788351108202e-05,1.2817883511080556e-05,1.281788351108217e-05,1.2817883511081815e-05,0.6842061416219123,1.2817883511080647e-05,1.2817883511081965e-05,1.2817883511082313e-05,1.2817883511081659e-05,1.2817883511082145e-05,1.2817883511080556e-05,1.2817883511082052e-05,1.2817883511082233e-05,1.2817883511082497e-05,1.2817883511082523e-05,1.2817883511082265e-05,1.2817883511080556e-05,1.2817883511080556e-05,1.2817883511082028e-05,1.2817883511082108e-05,1.281788351108145e-05,1.281788351108097e-05,1.2817883511080556e-05,1.2817883511081864e-05,1.2817883511080556e-05,1.2817883511080957e-05,1.2817883511082253e-05,1.2817883511082384e-05,1.2817883511082255e-05,1.2817883511081425e-05,0.3154093218727552,1.2817883511082128e-05
Vol.28_2016年10月25日 配信.txt,28,2016年10月25日,2.458693941781834e-05,2.4586939417814417e-05,2.458693941781902e-05,2.458693941781797e-05,2.4586939417817927e-05,2.4586939417814536e-05,2.458693941781783e-05,2.4586939417817643e-05,2.4586939417818158e-05,2.4586939417817738e-05,2.4586939417814417e-05,2.4586939417819493e-05,0.9610685199623396,2.4586939417818883e-05,2.458693941781932e-05,2.458693941781874e-05,2.4586939417814417e-05,2.4586939417814417e-05,2.4586939417818862e-05,2.4586939417818303e-05,2.4586939417817077e-05,0.038193871855126016,2.4586939417814417e-05,2.4586939417816867e-05,2.4586939417814417e-05,2.4586939417816725e-05,2.4586939417818663e-05,2.458693941781879e-05,2.4586939417817514e-05,2.4586939417817714e-05,2.4586939417818663e-05,2.458693941782118e-05
Vol.29_2016年11月1日 配信.txt,29,2016年11月1日,1.7785998861746353e-05,1.7785998861742413e-05,1.7785998861745696e-05,1.778599886174595e-05,1.7785998861745364e-05,1.7785998861742484e-05,1.7785998861745496e-05,1.7785998861745354e-05,0.020913583972060137,1.7785998861745862e-05,1.7785998861742413e-05,1.778599886174693e-05,0.34415562360029867,0.19889804014576426,0.05266770011007589,0.07862277725151039,1.7785998861742413e-05,1.7785998861742413e-05,1.778599886174596e-05,1.7785998861745594e-05,1.7785998861747255e-05,0.2523476115429242,1.7785998861742413e-05,1.778599886174396e-05,1.7785998861742413e-05,1.7785998861743897e-05,0.03456692797802804,1.778599886174577e-05,1.7785998861745066e-05,1.7785998861747858e-05,1.778599886174596e-05,0.01740087142665662
Vol.30_2016年11月8日 配信.txt,30,2016年11月8日,0.03298562730898158,2.176183844015751e-05,2.1761838440161714e-05,2.1761838440160474e-05,2.176183844016074e-05,2.1761838440157936e-05,2.1761838440161036e-05,2.176183844016033e-05,2.176183844016245e-05,2.1761838440161192e-05,2.176183844015751e-05,2.176183844016201e-05,0.34626550836635683,0.018153891276219414,2.1761838440161826e-05,2.1761838440161975e-05,2.176183844015751e-05,2.176183844015751e-05,2.1761838440160447e-05,2.176183844016193e-05,2.1761838440163662e-05,2.1761838440158787e-05,2.176183844015751e-05,2.1761838440160145e-05,2.176183844015751e-05,2.1761838440161392e-05,2.1761838440162575e-05,2.1761838440160918e-05,2.1761838440162178e-05,2.1761838440162216e-05,2.1761838440161114e-05,0.6019856415721176
Vol.31_2016年11月15日 配信.txt,31,2016年11月15日,1.8927922471269405e-05,1.8927922471266413e-05,1.892792247126862e-05,1.8927922471269395e-05,1.8927922471269144e-05,1.8927922471266654e-05,1.892792247126841e-05,1.8927922471268833e-05,1.8927922471268934e-05,1.8927922471269568e-05,1.8927922471266413e-05,1.892792247126983e-05,0.4540748007419904,0.5429304701037934,1.8927922471269636e-05,1.8927922471270137e-05,1.8927922471266413e-05,1.8927922471266413e-05,1.892792247126988e-05,1.8927922471270232e-05,0.0024458194024834035,1.8927922471270015e-05,1.8927922471266413e-05,1.8927922471268307e-05,1.8927922471266413e-05,1.8927922471267077e-05,1.8927922471269917e-05,1.892792247126964e-05,1.8927922471269036e-05,1.8927922471268728e-05,1.892792247126913e-05,1.892792253737846e-05
Vol.32_2016年11月22日 配信.txt,32,2016年11月22日,1.2656946132051659e-05,1.2656946132049922e-05,1.265694613205179e-05,1.2656946132052114e-05,1.2656946132052045e-05,1.265694613204999e-05,1.2656946132051806e-05,1.2656946132051547e-05,1.2656946132051295e-05,1.2656946132051572e-05,1.2656946132049922e-05,1.2656946132052258e-05,0.9996076346699064,1.2656946132052408e-05,1.2656946132052021e-05,1.2656946132052865e-05,1.2656946132049922e-05,1.2656946132049922e-05,1.2656946132051688e-05,1.265694613205161e-05,1.2656946132051193e-05,1.265694613205123e-05,1.2656946132049922e-05,1.2656946132050771e-05,1.2656946132049922e-05,1.2656946132051257e-05,1.2656946132051857e-05,1.2656946132051525e-05,1.2656946132051637e-05,1.2656946132050868e-05,1.2656946132051738e-05,1.2656946132052162e-05
Vol.33_2016年12月6日 配信.txt,33,2016年12月6日,1.2972187629728307e-05,1.2972187629726757e-05,1.2972187629728375e-05,1.2972187629728344e-05,1.2972187629728558e-05,1.2972187629726855e-05,1.2972187629728056e-05,1.2972187629728292e-05,1.2972187629727995e-05,1.2972187629728549e-05,1.2972187629726757e-05,1.2972187629728312e-05,1.2972187629728739e-05,1.2972187629728808e-05,1.2972187629728588e-05,1.2972187629728781e-05,1.2972187629726757e-05,1.2972187629726757e-05,1.2972187629728485e-05,0.9995978621834785,1.2972187629727892e-05,1.2972187629727267e-05,1.2972187629726757e-05,1.2972187629727892e-05,1.2972187629726757e-05,1.2972187629727304e-05,1.297218762972858e-05,1.2972187629728451e-05,1.2972187629728427e-05,1.2972187629727846e-05,1.2972187629763493e-05,1.2972187629728702e-05
Vol.34_2016年12月15日 配信.txt,34,2016年12月15日,1.4698965192869961e-05,1.4698965192867798e-05,1.4698965192869479e-05,1.4698965192869458e-05,1.4698965192869723e-05,1.469896519286796e-05,1.4698965192870507e-05,1.4698965192869577e-05,1.469896519287034e-05,1.4698965192869687e-05,1.4698965192867798e-05,1.469896519287025e-05,0.8871793787304375,1.4698965192870754e-05,1.4698965192869994e-05,1.4698965192870338e-05,1.4698965192867798e-05,1.4698965192867798e-05,1.469896519286968e-05,1.4698965192871342e-05,0.1123796523137764,1.4698965192868594e-05,1.4698965192867798e-05,1.4698965192869387e-05,1.4698965192867798e-05,1.4698965192868969e-05,1.4698965192870144e-05,1.4698965192870138e-05,1.4698965192870261e-05,1.4698965192869961e-05,1.4698965192869941e-05,1.4698965192870173e-05
Vol.35_2016年12月20日 配信.txt,35,2016年12月20日,2.4414062500034377e-05,2.441406250002768e-05,2.441406250003246e-05,2.4414062500031267e-05,2.44140625000332e-05,2.441406250002798e-05,2.4414062500031863e-05,2.4414062500034198e-05,2.4414062500033507e-05,2.4414062500032856e-05,2.441406250002768e-05,2.441406250003255e-05,2.4414062500033452e-05,2.441406250003339e-05,0.16402393740354454,2.4414062500032887e-05,2.441406250002768e-05,2.441406250002768e-05,2.4414062500033195e-05,0.02776873629234422,2.4414062500034577e-05,2.441406250003069e-05,2.441406250002768e-05,2.4414062500029688e-05,2.441406250002768e-05,2.4414062500028885e-05,2.441406250003319e-05,2.4414062500032317e-05,2.4414062500033344e-05,0.7303038404778673,2.4414062500032802e-05,0.07721989207624305
Vol.36_2016年12月27日 配信.txt,36,2016年12月27日,1.8768768768796154e-05,1.8768768768792827e-05,1.8768768768795507e-05,1.876876876879613e-05,1.8768768768796734e-05,1.8768768768792868e-05,1.876876876879621e-05,1.8768768768795924e-05,1.876876876879724e-05,1.8768768768795568e-05,1.8768768768792827e-05,0.09782687636776403,0.04592672032350238,1.8768768768796527e-05,0.7189826483074383,1.8768768768796296e-05,1.8768768768792827e-05,1.8768768768792827e-05,1.87687687687962e-05,1.876876876879664e-05,1.8768768768793952e-05,1.8768768768798573e-05,1.8768768768792827e-05,1.8768768768794433e-05,1.8768768768792827e-05,1.87687687687931e-05,1.876876876879736e-05,1.8768768768795507e-05,1.876876876879626e-05,0.13673822947576905,1.8768768768795327e-05,1.876876876879654e-05
Vol.37_2017年1月10日 配信.txt,37,2017年1月10日,2.296105804556703e-05,2.2961058045564177e-05,2.2961058045566786e-05,2.296105804556644e-05,2.2961058045566633e-05,2.2961058045564553e-05,2.2961058045566342e-05,2.2961058045566566e-05,0.9982992577824854,2.2961058045566688e-05,2.2961058045564177e-05,2.2961058045567338e-05,2.2961058045567643e-05,2.2961058048026973e-05,2.2961058045567077e-05,2.2961058045567433e-05,2.2961058045564177e-05,2.2961058045564177e-05,2.2961058045566877e-05,2.2961058045567118e-05,0.0010119104761452029,2.296105804556549e-05,2.2961058045564177e-05,2.296105804556614e-05,2.2961058045564177e-05,2.296105804556522e-05,2.296105804556737e-05,2.296105804556707e-05,2.2961058045566833e-05,2.296105804556647e-05,2.2961058045566704e-05,2.296105804556747e-05
Vol.38_2017年1月17日 配信.txt,38,2017年1月17日,2.191444600285451e-05,2.1914446002850558e-05,2.1914446002856548e-05,2.1914446002855586e-05,2.1914446002854945e-05,2.1914446002850873e-05,2.1914446002863033e-05,2.1914446002853282e-05,0.11875272098927503,2.1914446002854854e-05,2.1914446002850558e-05,2.1914446002855776e-05,0.6167853202143864,0.21938977735818074,2.191444600285451e-05,2.1914446002855264e-05,2.1914446002850558e-05,2.1914446002850558e-05,2.1914446002855498e-05,2.191444600285502e-05,2.1914446002853838e-05,2.1914446002851944e-05,2.1914446002850558e-05,2.191444600285567e-05,2.1914446002850558e-05,2.1914446002851954e-05,0.015916896014961008,2.1914446002856995e-05,2.1914446002855396e-05,2.1914446002853628e-05,2.1914446002856734e-05,0.02856359538111986
Vol.39_2017年1月24日 配信.txt,39,2017年1月24日,1.834997064008062e-05,1.8349970640077445e-05,1.8349970640079925e-05,1.834997064008011e-05,1.8349970640081263e-05,1.8349970640077702e-05,1.834997064008018e-05,1.834997064008087e-05,1.8349970640080057e-05,0.0014084855869585088,1.8349970640077445e-05,0.6442682316671883,1.8349970640081836e-05,0.18818300102352165,1.8349970640081077e-05,0.02377807711969696,1.8349970640077445e-05,1.8349970640077445e-05,1.8349970640081057e-05,1.8349970640080372e-05,1.8349970640083334e-05,1.8349970640078522e-05,1.8349970640077445e-05,1.8349970640079888e-05,1.8349970640077445e-05,1.8349970640078783e-05,1.834997064008098e-05,1.8349970640082263e-05,0.004390063079981653,1.8349970640079684e-05,0.005962435884184735,0.1315509563724662
Vol.40_2017年1月31日 配信.txt,40,2017年1月31日,1.5016818837123842e-05,1.5016818837121307e-05,1.5016818837124955e-05,1.5016818837123308e-05,1.5016818837124758e-05,1.5016818837121431e-05,1.5016818837124609e-05,1.5016818837123449e-05,1.5016818837123635e-05,1.5016818837123569e-05,1.5016818837121307e-05,0.09591999188415416,1.5016818837124375e-05,0.8669489848181801,1.5016818837124045e-05,0.02143284745312409,1.5016818837121307e-05,1.5016818837121307e-05,1.5016818837123732e-05,1.5016818837124348e-05,1.5016818837123259e-05,1.501681883712182e-05,1.5016818837121307e-05,1.5016818837122878e-05,1.5016818837121307e-05,1.5016818837121892e-05,1.5016818837123832e-05,1.5016818837124162e-05,1.5016818837123715e-05,1.5016818837122392e-05,0.015277704917102279,1.5016818837123869e-05
Vol.41_2017年2月7日 配信.txt,41,2017年2月7日,1.5074770863530372e-05,1.5074770863528476e-05,1.5074770863530298e-05,1.5074770863531663e-05,1.5074770863531168e-05,1.5074770863528902e-05,1.5074770863530492e-05,1.5074770863533281e-05,1.507477086353064e-05,1.5074770863532092e-05,1.5074770863528476e-05,0.04470591568186515,1.5074770863531968e-05,0.25456775470365195,1.5074770863531546e-05,0.31215744751425384,1.5074770863528476e-05,1.5074770863528476e-05,1.507477086353158e-05,1.5074770863532347e-05,1.507477086353067e-05,1.5074770863530269e-05,1.5074770863528476e-05,1.5074770863529954e-05,1.5074770863528476e-05,1.5074770863530687e-05,1.5074770863531099e-05,1.5074770863531467e-05,1.507477086353134e-05,1.5074770863531392e-05,0.12657727409614936,0.26158458919076444
Vol.42_2017年2月14日 配信.txt,42,2017年2月14日,1.4541647277823886e-05,1.45416472778222e-05,1.4541647277823862e-05,1.454164727782488e-05,1.454164727782438e-05,1.4541647277822565e-05,1.4541647277824564e-05,1.454164727782419e-05,1.4541647277824303e-05,1.4541647277823901e-05,1.45416472778222e-05,1.4541647277824567e-05,1.4541647277824925e-05,0.4177984142799645,1.4541647277824372e-05,1.454164727782527e-05,1.45416472778222e-05,1.45416472778222e-05,1.4541647277824128e-05,1.4541647277824101e-05,1.4541647277825126e-05,1.4541647277822594e-05,1.45416472778222e-05,1.454164727782424e-05,1.45416472778222e-05,1.4541647277823744e-05,1.4541647277824457e-05,0.5817653363017008,1.4541647277825374e-05,1.4541647277823576e-05,1.4541647277824848e-05,1.4541647277825194e-05
Vol.43_2017年2月21日 配信.txt,43,2017年2月21日,1.3545730385804253e-05,1.3545730385802611e-05,1.3545730385804527e-05,1.3545730385804419e-05,1.3545730385804648e-05,1.3545730385802698e-05,1.3545730385804907e-05,1.3545730385804753e-05,1.354573038580462e-05,1.3545730385804253e-05,1.3545730385802611e-05,1.354573038580528e-05,1.3545730385805346e-05,0.9745394454005651,1.354573038580511e-05,1.3545730385805202e-05,1.3545730385802611e-05,1.3545730385802611e-05,1.3545730385804612e-05,1.35457303858045e-05,0.007807331094713163,1.3545730385803314e-05,1.3545730385802611e-05,1.3545730385804617e-05,1.3545730385802611e-05,1.354573038580462e-05,1.3545730385804942e-05,1.3545730385805478e-05,1.3545730385805877e-05,1.3545730385804089e-05,1.3545730385805606e-05,0.017260397323533305
Vol.44_2017年2月28日 配信.txt,44,2017年2月28日,1.681916038753422e-05,1.681916038753207e-05,1.6819160387535307e-05,1.681916038753677e-05,1.6819160387535073e-05,1.6819160387532265e-05,1.6819160387534863e-05,1.681916038753464e-05,1.681916038753472e-05,1.6819160387534142e-05,1.681916038753207e-05,1.681916038753555e-05,0.4359290088505037,1.6819160387545536e-05,1.681916038753525e-05,1.681916038753592e-05,1.681916038753207e-05,1.681916038753207e-05,1.6819160387534582e-05,1.6819160387534813e-05,0.5635664163378703,1.6819160387532837e-05,1.681916038753207e-05,1.6819160387535382e-05,1.681916038753207e-05,1.6819160387534708e-05,1.6819160387535528e-05,1.681916038753542e-05,1.681916038753587e-05,1.6819160387535565e-05,1.681916038753551e-05,1.6819160387535694e-05
Vol.45_2017年3月7日 配信.txt,45,2017年3月7日,1.3858093126417443e-05,1.3858093126414539e-05,1.3858093126416533e-05,1.3858093126416514e-05,1.3858093126416862e-05,1.385809312641463e-05,1.3858093126415998e-05,1.3858093126416484e-05,1.3858093126416218e-05,1.3858093126416153e-05,1.3858093126414539e-05,1.385809312641627e-05,1.3858093126417136e-05,1.3858093126417046e-05,1.3858093126417348e-05,0.2751931387404052,1.3858093126414539e-05,1.3858093126414539e-05,1.3858093126416907e-05,1.3858093126416265e-05,1.3858093126415576e-05,1.385809312641561e-05,1.3858093126414539e-05,1.3858093126415798e-05,1.3858093126414539e-05,1.3858093126416533e-05,1.385809312641665e-05,0.07622732401654693,1.3858093126416853e-05,1.3858093126416014e-05,0.648177652542382,1.3858093126417736e-05
Vol.46_2017年3月14日 配信.txt,46,2017年3月14日,1.345822566754857e-05,1.3458225667545249e-05,1.3458225667548054e-05,1.3458225667546895e-05,1.3458225667547356e-05,1.3458225667545339e-05,1.3458225667547224e-05,1.3458225667547675e-05,1.3458225667547033e-05,1.3458225667547482e-05,1.3458225667545249e-05,1.3458225667548207e-05,1.3458225667547854e-05,0.9019645921442765,1.3458225667547826e-05,1.3458225667547724e-05,1.3458225667545249e-05,1.3458225667545249e-05,1.3458225667547876e-05,0.006559215848124816,1.3458225667546289e-05,1.3458225667546297e-05,1.3458225667545249e-05,1.3458225667547499e-05,1.3458225667545249e-05,1.3458225667545913e-05,1.3458225667547905e-05,0.08114223245096415,1.3458225667547409e-05,1.3458225667548058e-05,0.009957129237943212,1.3458225667547915e-05
Vol.47_2017年3月21日 配信.txt,47,2017年3月21日,2.101546738403306e-05,2.1015467384030327e-05,2.1015467384038713e-05,2.10154673840333e-05,2.1015467384032563e-05,2.1015467384030527e-05,2.1015467384032838e-05,2.1015467384033546e-05,2.101546738403258e-05,2.1015467384032926e-05,2.1015467384030327e-05,2.1015467384033576e-05,2.1015467384033654e-05,2.1015467384033736e-05,0.5544747451495501,2.1015467384033868e-05,2.1015467384030327e-05,2.1015467384030327e-05,2.1015467384033244e-05,2.101546738403288e-05,2.1015467384031886e-05,2.1015467384031232e-05,2.1015467384030327e-05,2.1015467384034888e-05,2.1015467384030327e-05,2.1015467384038377e-05,2.1015467384033658e-05,0.3667753167143618,2.101546738403324e-05,2.10154673840325e-05,0.07814048958195118,2.101546738403531e-05
